ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 0.5, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000564337, dMovY: 0.0031929, vX: -0.0176362, vY: 0.0997767, DP: 0, dDP: 0, distObst: 0.222506, HP: 20, TC: 1511, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000477791, dMovY: 0.000976563, vX: -0.0149183, vY: 0.0305304, DP: 0, dDP: 0, distObst: 0.663105, HP: 20, TC: 1511, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000507951, dMovY: 0.00287342, vX: -0.0158726, vY: 0.089799, DP: 0, dDP: 0, distObst: 0.214165, HP: 20, TC: 1512, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000430107, dMovY: 0.000879288, vX: -0.0134265, vY: 0.0274774, DP: 0, dDP: 0, distObst: 0.647333, HP: 20, TC: 1512, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000457168, dMovY: 0.00258636, vX: -0.0142853, vY: 0.0808191, DP: 0, dDP: 0, distObst: 0.207849, HP: 20, TC: 1513, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000386238, dMovY: 0.00079155, vX: -0.0120838, vY: 0.0247297, DP: 0, dDP: 0, distObst: 0.632972, HP: 20, TC: 1513, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000411391, dMovY: 0.00232792, vX: -0.0128568, vY: 0.0727372, DP: 0, dDP: 0, distObst: 0.203345, HP: 20, TC: 1514, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000348091, dMovY: 0.000712395, vX: -0.0108754, vY: 0.0222567, DP: 0, dDP: 0, distObst: 0.619994, HP: 20, TC: 1514, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000370264, dMovY: 0.00209522, vX: -0.0115711, vY: 0.0654635, DP: 0, dDP: 0, distObst: 0.200481, HP: 20, TC: 1515, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000312805, dMovY: 0.000640869, vX: -0.0097879, vY: 0.020031, DP: 0, dDP: 0, distObst: 0.608382, HP: 20, TC: 1515, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.00033319, dMovY: 0.00188541, vX: -0.010414, vY: 0.0589172, DP: 0, dDP: 0, distObst: 0.19911, HP: 20, TC: 1516, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000282288, dMovY: 0.000576973, vX: -0.00880911, vY: 0.0180279, DP: 0, dDP: 0, distObst: 0.598125, HP: 20, TC: 1516, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000299931, dMovY: 0.00169659, vX: -0.0093726, vY: 0.0530254, DP: 0, dDP: 0, distObst: 0.199109, HP: 20, TC: 1517, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000253677, dMovY: 0.000518799, vX: -0.0079282, vY: 0.0162251, DP: 0, dDP: 0, distObst: 0.589225, HP: 20, TC: 1517, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.00026989, dMovY: 0.00152683, vX: -0.00843534, vY: 0.0477229, DP: 0, dDP: 0, distObst: 0.200378, HP: 20, TC: 1518, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000227928, dMovY: 0.0004673, vX: -0.00713538, vY: 0.0146026, DP: 0, dDP: 0, distObst: 0.581686, HP: 20, TC: 1518, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000242949, dMovY: 0.00137424, vX: -0.00759181, vY: 0.0429506, DP: 0, dDP: 0, distObst: 0.202833, HP: 20, TC: 1519, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.00020504, dMovY: 0.00042057, vX: -0.00642184, vY: 0.0131424, DP: 0, dDP: 0, distObst: 0.575527, HP: 20, TC: 1519, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.00021863, dMovY: 0.00123692, vX: -0.00683263, vY: 0.0386555, DP: 0, dDP: 0, distObst: 0.206403, HP: 20, TC: 1520, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000185013, dMovY: 0.000378609, vX: -0.00577966, vY: 0.0118281, DP: 0, dDP: 0, distObst: 0.570776, HP: 20, TC: 1520, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000196815, dMovY: 0.00111294, vX: -0.00614936, vY: 0.03479, DP: 0, dDP: 0, distObst: 0.211031, HP: 20, TC: 1521, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000166893, dMovY: 0.000340462, vX: -0.00520169, vY: 0.0106453, DP: 0, dDP: 0, distObst: 0.567468, HP: 20, TC: 1521, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000177145, dMovY: 0.00100231, vX: -0.00553443, vY: 0.031311, DP: 0, dDP: 0, distObst: 0.21667, HP: 20, TC: 1522, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000149727, dMovY: 0.000306129, vX: -0.00468152, vY: 0.00958078, DP: 0, dDP: 0, distObst: 0.565655, HP: 20, TC: 1522, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000159383, dMovY: 0.000902176, vX: -0.00498099, vY: 0.0281799, DP: 0, dDP: 0, distObst: 0.223283, HP: 20, TC: 1523, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000134468, dMovY: 0.000275612, vX: -0.00421337, vY: 0.0086227, DP: 0, dDP: 0, distObst: 0.565396, HP: 20, TC: 1523, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000143409, dMovY: 0.000811577, vX: -0.00448289, vY: 0.0253619, DP: 0, dDP: 0, distObst: 0.230841, HP: 20, TC: 1524, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000121117, dMovY: 0.000247955, vX: -0.00379203, vY: 0.00776043, DP: 0, dDP: 0, distObst: 0.566767, HP: 20, TC: 1524, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000129104, dMovY: 0.000730515, vX: -0.0040346, vY: 0.0228257, DP: 0, dDP: 0, distObst: 0.239324, HP: 20, TC: 1525, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -0.000109673, dMovY: 0.00022316, vX: -0.00341283, vY: 0.00698439, DP: 0, dDP: 0, distObst: 0.569859, HP: 20, TC: 1525, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000116229, dMovY: 0.000657082, vX: -0.00363114, vY: 0.0205431, DP: 0, dDP: 0, distObst: 0.248717, HP: 20, TC: 1526, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -9.82285E-05, dMovY: 0.000201225, vX: -0.00307155, vY: 0.00628595, DP: 0, dDP: 0, distObst: 0.574781, HP: 20, TC: 1526, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.000104547, dMovY: 0.000591278, vX: -0.00326802, vY: 0.0184888, DP: 0, dDP: 0, distObst: 0.259012, HP: 20, TC: 1527, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -8.86917E-05, dMovY: 0.000181198, vX: -0.00276439, vY: 0.00565735, DP: 0, dDP: 0, distObst: 0.581663, HP: 20, TC: 1527, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -9.41753E-05, dMovY: 0.00053215, vX: -0.00294122, vY: 0.0166399, DP: 0, dDP: 0, distObst: 0.270207, HP: 20, TC: 1528, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -7.9155E-05, dMovY: 0.000163078, vX: -0.00248795, vY: 0.00509162, DP: 0, dDP: 0, distObst: 0.59066, HP: 20, TC: 1528, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -8.47578E-05, dMovY: 0.000479698, vX: -0.0026471, vY: 0.0149759, DP: 0, dDP: 0, distObst: 0.282309, HP: 20, TC: 1529, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -7.15256E-05, dMovY: 0.000146866, vX: -0.00223916, vY: 0.00458246, DP: 0, dDP: 0, distObst: 0.601955, HP: 20, TC: 1529, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -7.62939E-05, dMovY: 0.000431061, vX: -0.00238239, vY: 0.0134784, DP: 0, dDP: 0, distObst: 0.295325, HP: 20, TC: 1530, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -6.48499E-05, dMovY: 0.000131607, vX: -0.00201524, vY: 0.00412421, DP: 0, dDP: 0, distObst: 0.615762, HP: 20, TC: 1530, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -6.86646E-05, dMovY: 0.000388145, vX: -0.00214415, vY: 0.0121305, DP: 0, dDP: 0, distObst: 0.309272, HP: 20, TC: 1531, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -5.81741E-05, dMovY: 0.000119209, vX: -0.00181372, vY: 0.00371179, DP: 0, dDP: 0, distObst: 0.632338, HP: 20, TC: 1531, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -6.17504E-05, dMovY: 0.000349045, vX: -0.00192974, vY: 0.0109175, DP: 0, dDP: 0, distObst: 0.324171, HP: 20, TC: 1532, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -5.24521E-05, dMovY: 0.000106812, vX: -0.00163235, vY: 0.00334061, DP: 0, dDP: 0, distObst: 0.651995, HP: 20, TC: 1532, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -5.55515E-05, dMovY: 0.000314713, vX: -0.00173676, vY: 0.00982572, DP: 0, dDP: 0, distObst: 0.340048, HP: 20, TC: 1533, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -4.673E-05, dMovY: 9.63211E-05, vX: -0.00146911, vY: 0.00300655, DP: 0, dDP: 0, distObst: 0.67509, HP: 20, TC: 1533, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -5.00679E-05, dMovY: 0.000283241, vX: -0.00156309, vY: 0.00884315, DP: 0, dDP: 0, distObst: 0.356934, HP: 20, TC: 1534, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -4.19617E-05, dMovY: 8.67844E-05, vX: -0.0013222, vY: 0.00270589, DP: 0, dDP: 0, distObst: 0.702068, HP: 20, TC: 1534, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -4.50611E-05, dMovY: 0.000254631, vX: -0.00140678, vY: 0.00795883, DP: 0, dDP: 0, distObst: 0.339951, HP: 20, TC: 1535, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -3.8147E-05, dMovY: 7.82013E-05, vX: -0.00118998, vY: 0.0024353, DP: 0, dDP: 0, distObst: 0.733458, HP: 20, TC: 1535, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -4.05312E-05, dMovY: 0.000228882, vX: -0.0012661, vY: 0.00716295, DP: 0, dDP: 0, distObst: 0.323978, HP: 20, TC: 1536, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -3.43323E-05, dMovY: 7.05719E-05, vX: -0.00107098, vY: 0.00219177, DP: 0, dDP: 0, distObst: 0.769905, HP: 20, TC: 1536, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -3.6478E-05, dMovY: 0.000205994, vX: -0.00113949, vY: 0.00644665, DP: 0, dDP: 0, distObst: 0.30898, HP: 20, TC: 1537, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -3.05176E-05, dMovY: 6.29425E-05, vX: -0.000963884, vY: 0.0019726, DP: 0, dDP: 0, distObst: 0.812208, HP: 20, TC: 1537, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -3.27826E-05, dMovY: 0.000185966, vX: -0.00102554, vY: 0.00580199, DP: 0, dDP: 0, distObst: 0.294929, HP: 20, TC: 1538, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -2.76566E-05, dMovY: 5.72205E-05, vX: -0.000867496, vY: 0.00177534, DP: 0, dDP: 0, distObst: 0.861349, HP: 20, TC: 1538, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -2.95639E-05, dMovY: 0.000166893, vX: -0.000922987, vY: 0.00522179, DP: 0, dDP: 0, distObst: 0.281803, HP: 20, TC: 1539, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -2.47955E-05, dMovY: 5.14984E-05, vX: -0.000780746, vY: 0.0015978, DP: 0, dDP: 0, distObst: 0.918563, HP: 20, TC: 1539, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -2.65837E-05, dMovY: 0.000150681, vX: -0.000830688, vY: 0.00469961, DP: 0, dDP: 0, distObst: 0.269585, HP: 20, TC: 1540, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -2.28882E-05, dMovY: 4.57764E-05, vX: -0.000702672, vY: 0.00143802, DP: 0, dDP: 0, distObst: 0.985421, HP: 20, TC: 1540, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -2.39611E-05, dMovY: 0.000135422, vX: -0.000747619, vY: 0.00422965, DP: 0, dDP: 0, distObst: 0.258262, HP: 20, TC: 1541, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -2.00272E-05, dMovY: 4.1008E-05, vX: -0.000632404, vY: 0.00129422, DP: 0, dDP: 0, distObst: 1.06394, HP: 20, TC: 1541, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -2.15769E-05, dMovY: 0.00012207, vX: -0.000672857, vY: 0.00380668, DP: 0, dDP: 0, distObst: 0.247829, HP: 20, TC: 1542, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -1.81198E-05, dMovY: 3.71933E-05, vX: -0.000569164, vY: 0.0011648, DP: 0, dDP: 0, distObst: 1.12224, HP: 20, TC: 1542, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.94311E-05, dMovY: 0.000109673, vX: -0.000605571, vY: 0.00342602, DP: 0, dDP: 0, distObst: 0.238284, HP: 20, TC: 1543, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -1.62125E-05, dMovY: 3.33786E-05, vX: -0.000512248, vY: 0.00104832, DP: 0, dDP: 0, distObst: 1.11339, HP: 20, TC: 1543, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.74046E-05, dMovY: 9.82285E-05, vX: -0.000545014, vY: 0.00308341, DP: 0, dDP: 0, distObst: 0.229634, HP: 20, TC: 1544, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -1.43051E-05, dMovY: 3.05176E-05, vX: -0.000461023, vY: 0.000943487, DP: 0, dDP: 0, distObst: 1.10702, HP: 20, TC: 1544, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.57356E-05, dMovY: 8.86917E-05, vX: -0.000490513, vY: 0.00277507, DP: 0, dDP: 0, distObst: 0.221888, HP: 20, TC: 1545, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -1.33514E-05, dMovY: 2.67029E-05, vX: -0.000414921, vY: 0.000849138, DP: 0, dDP: 0, distObst: 1.10299, HP: 20, TC: 1545, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.41859E-05, dMovY: 8.01086E-05, vX: -0.000441462, vY: 0.00249757, DP: 0, dDP: 0, distObst: 0.215064, HP: 20, TC: 1546, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -1.23978E-05, dMovY: 2.47955E-05, vX: -0.000373428, vY: 0.000764224, DP: 0, dDP: 0, distObst: 1.10121, HP: 20, TC: 1546, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.27554E-05, dMovY: 7.15256E-05, vX: -0.000397315, vY: 0.00224781, DP: 0, dDP: 0, distObst: 0.209187, HP: 20, TC: 1547, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -1.04904E-05, dMovY: 2.19345E-05, vX: -0.000336086, vY: 0.000687802, DP: 0, dDP: 0, distObst: 1.1016, HP: 20, TC: 1547, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.14441E-05, dMovY: 6.48499E-05, vX: -0.000357584, vY: 0.00202303, DP: 0, dDP: 0, distObst: 0.20429, HP: 20, TC: 1548, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -9.53674E-06, dMovY: 2.00272E-05, vX: -0.000302477, vY: 0.000619022, DP: 0, dDP: 0, distObst: 1.10408, HP: 20, TC: 1548, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -1.0252E-05, dMovY: 5.81741E-05, vX: -0.000321826, vY: 0.00182073, DP: 0, dDP: 0, distObst: 0.200415, HP: 20, TC: 1549, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -8.58307E-06, dMovY: 1.81198E-05, vX: -0.000272229, vY: 0.00055712, DP: 0, dDP: 0, distObst: 1.1086, HP: 20, TC: 1549, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -9.29832E-06, dMovY: 5.24521E-05, vX: -0.000289643, vY: 0.00163865, DP: 0, dDP: 0, distObst: 0.197611, HP: 20, TC: 1550, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -7.62939E-06, dMovY: 1.62125E-05, vX: -0.000245006, vY: 0.000501408, DP: 0, dDP: 0, distObst: 1.11514, HP: 20, TC: 1550, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -8.34465E-06, dMovY: 4.673E-05, vX: -0.000260679, vY: 0.00147479, DP: 0, dDP: 0, distObst: 0.195943, HP: 20, TC: 1551, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -6.67572E-06, dMovY: 1.43051E-05, vX: -0.000220506, vY: 0.000451267, DP: 0, dDP: 0, distObst: 1.12365, HP: 20, TC: 1551, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -7.51019E-06, dMovY: 4.29153E-05, vX: -0.000234611, vY: 0.00132731, DP: 0, dDP: 0, distObst: 0.195485, HP: 20, TC: 1552, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -6.67572E-06, dMovY: 1.33514E-05, vX: -0.000198455, vY: 0.00040614, DP: 0, dDP: 0, distObst: 1.13413, HP: 20, TC: 1552, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -6.79493E-06, dMovY: 3.8147E-05, vX: -0.00021115, vY: 0.00119458, DP: 0, dDP: 0, distObst: 0.196329, HP: 20, TC: 1553, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -5.72205E-06, dMovY: 1.14441E-05, vX: -0.00017861, vY: 0.000365526, DP: 0, dDP: 0, distObst: 1.14659, HP: 20, TC: 1553, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -6.07967E-06, dMovY: 3.43323E-05, vX: -0.000190035, vY: 0.00107512, DP: 0, dDP: 0, distObst: 0.198583, HP: 20, TC: 1554, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -4.76837E-06, dMovY: 1.04904E-05, vX: -0.000160749, vY: 0.000328974, DP: 0, dDP: 0, distObst: 1.16103, HP: 20, TC: 1554, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -5.48363E-06, dMovY: 3.05176E-05, vX: -0.000171031, vY: 0.000967608, DP: 0, dDP: 0, distObst: 0.202378, HP: 20, TC: 1555, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -4.76837E-06, dMovY: 9.53674E-06, vX: -0.000144674, vY: 0.000296076, DP: 0, dDP: 0, distObst: 1.17747, HP: 20, TC: 1555, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -4.88758E-06, dMovY: 2.76566E-05, vX: -0.000153928, vY: 0.000870847, DP: 0, dDP: 0, distObst: 0.207872, HP: 20, TC: 1556, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -3.8147E-06, dMovY: 8.58307E-06, vX: -0.000130206, vY: 0.000266469, DP: 0, dDP: 0, distObst: 1.16107, HP: 20, TC: 1556, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -4.41074E-06, dMovY: 2.47955E-05, vX: -0.000138535, vY: 0.000783762, DP: 0, dDP: 0, distObst: 0.215251, HP: 20, TC: 1557, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -3.8147E-06, dMovY: 7.62939E-06, vX: -0.000117186, vY: 0.000239822, DP: 0, dDP: 0, distObst: 1.14665, HP: 20, TC: 1557, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -3.93391E-06, dMovY: 2.28882E-05, vX: -0.000124682, vY: 0.000705386, DP: 0, dDP: 0, distObst: 0.224744, HP: 20, TC: 1558, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -3.8147E-06, dMovY: 6.67572E-06, vX: -0.000105467, vY: 0.00021584, DP: 0, dDP: 0, distObst: 1.13421, HP: 20, TC: 1558, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -3.57628E-06, dMovY: 2.00272E-05, vX: -0.000112214, vY: 0.000634848, DP: 0, dDP: 0, distObst: 0.236628, HP: 20, TC: 1559, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349064, dMovX: -2.86102E-06, dMovY: 6.67572E-06, vX: -9.49205E-05, vY: 0.000194256, DP: 0, dDP: 0, distObst: 1.12374, HP: 20, TC: 1559, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -3.21865E-06, dMovY: 1.81198E-05, vX: -0.000100992, vY: 0.000571363, DP: 0, dDP: 0, distObst: 0.251239, HP: 20, TC: 1560, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
